student_id,first_name,last_name,email,phone,date_of_birth,gender,nationality,home_country,home_city,native_language,current_gpa,previous_education_level,field_of_study,institution_type,standardized_test_score,academic_achievements,research_experience,family_income_bracket,financial_aid_needed,tuition_budget,living_expense_budget,has_scholarship,financial_support_source,intended_career_field,career_importance_score,job_market_priority,entrepreneurship_interest,research_interest,industry_preference,preferred_destinations,language_barrier_concern,cultural_adaptation_confidence,visa_processing_importance,post_study_work_priority,permanent_residence_interest,family_influence_score,peer_influence_score,consultant_influence_score,university_ranking_importance,cost_sensitivity_score,safety_importance_score,risk_tolerance_score,decision_making_style,information_seeking_behavior,technology_comfort_level,social_network_size,adaptability_score,applications_submitted,acceptances_received,final_destination_country,final_university_tier,application_success_rate,decision_satisfaction_score,consultation_sessions,information_search_hours,application_preparation_time,decision_timeline_days,stress_level_score,confidence_level_score
877,Rhonda,Wilson,parkerrivera@example.org,(519)865-5343x361,2004-03-13,Male,South Korea,South Korea,South Edwin,Korean,2.58,High School,Finance,Private,307,0,False,"$75,000-$100,000",True,34077,20964,True,Family Savings,Engineering,6,6,3,2,Government,UK,10,4,6,4,4,2,2,1,2,6,9,5,Cautious,Multiple-Source,8,4,2,6,3,UK,Tier 1 (Top 50),50.0,8,1,187,53,97,8,5
878,Greg,Garcia,mindywilson@example.org,3377899328,2004-07-06,Female,Ethiopia,Ethiopia,Lake Susan,Thai,3.75,Bachelor's,Business Administration,Public,320,1,True,"<$10,000",True,58288,17483,True,Scholarship,Entrepreneurship,3,7,6,1,Technology,"UK,Switzerland",10,3,3,5,6,1,1,7,2,4,9,7,Cautious,Self-Directed,10,7,7,3,1,Switzerland,Tier 1 (Top 50),33.3,5,15,176,190,117,5,4
879,Stephanie,Martin,omcdaniel@example.com,872-296-7671x00710,2004-01-15,Other,Nigeria,Nigeria,North Jessicaside,Vietnamese,3.56,Diploma,Engineering,Public,300,7,False,"$10,000-$25,000",False,41622,14243,True,Mixed Sources,Media,5,8,2,5,Academia,"New Zealand,Netherlands,Singapore,USA",6,5,9,6,9,7,3,6,8,6,1,5,Collaborative,Peer-Influenced,5,7,5,3,3,Singapore,Tier 3 (Top 200),100.0,2,10,77,286,454,2,8
880,Lynn,Barrett,william44@example.net,752-892-3619x6679,2001-05-23,Male,China,China,New Faithbury,Turkish,3.05,Bachelor's,Environmental Science,International,340,4,False,"$50,000-$75,000",False,38207,24059,True,Scholarship,Technology,9,3,3,5,Technology,"Sweden,Switzerland,Netherlands,France",1,5,5,5,7,2,5,5,3,10,5,3,Optimistic,Minimal Research,1,9,9,3,2,France,Tier 4 (Below 200),66.7,3,14,21,63,366,2,4
881,Tiffany,Houston,kristen12@example.net,(282)456-4522x217,1998-03-08,Other,Thailand,Thailand,Danielmouth,Spanish,2.67,Diploma,Law,International,1202,8,True,">$100,000",True,43779,8347,True,Government Funding,Technology,7,9,8,9,Finance,Germany,4,7,6,10,3,8,3,4,10,8,7,7,Intuitive,Extensive Research,6,5,2,10,1,Germany,Tier 4 (Below 200),10.0,6,6,19,44,536,7,1
882,Michael,Walker,derrick90@example.net,402.853.2691,2003-07-05,Other,Vietnam,Vietnam,New Dawn,Korean,3.04,Diploma,Marketing,International,313,9,False,"$50,000-$75,000",True,43407,22020,False,Personal Savings,Government,3,2,8,7,Academia,"Canada,Switzerland",4,5,10,2,9,5,4,1,10,3,2,6,Collaborative,Minimal Research,3,6,10,10,8,Canada,Tier 2 (Top 100),80.0,1,4,60,246,504,5,1
883,Tony,Johnson,traceyharris@example.org,(771)218-8619x94316,2007-03-24,Other,Nigeria,Nigeria,Lake Daletown,Swahili,2.76,Diploma,Economics,Private,301,5,False,"<$10,000",True,42193,11146,True,Government Funding,Energy,1,9,1,3,Finance,Canada,6,8,1,2,4,7,3,1,7,4,8,1,Decisive,Technology-Assisted,6,10,6,12,1,Canada,Tier 4 (Below 200),8.3,3,6,41,230,478,7,2
884,Sarah,Vance,umartin@example.com,235-983-3207x36777,1999-07-05,Female,Indonesia,Indonesia,Port Nicole,Mandarin,2.78,Master's,Data Science,Public,1231,5,False,"$25,000-$50,000",False,38565,9507,True,Personal Savings,Media,9,1,9,10,Government,"New Zealand,Germany,USA,Sweden",9,8,4,9,1,8,2,9,4,5,2,1,Analytical,Extensive Research,7,7,6,11,4,New Zealand,Tier 3 (Top 200),36.4,7,9,83,153,607,4,1
885,Krista,Schmidt,jasmine48@example.org,001-420-889-9673x1803,2002-09-26,Female,Egypt,Egypt,Billfort,Thai,3.79,High School,Electrical Engineering,Private,310,4,False,"<$10,000",False,33523,23318,True,Employer Sponsorship,Real Estate,10,1,9,1,Academia,"Japan,Switzerland,Australia",1,5,8,1,5,3,8,9,10,1,3,8,Optimistic,Self-Directed,6,2,4,3,0,,,0.0,3,6,171,55,151,10,9
886,Dana,Glover,mariajordan@example.com,001-452-977-6265,1999-11-30,Male,Brazil,Brazil,Ramseyview,Japanese,2.54,High School,Computer Science,Public,1284,8,True,"$50,000-$75,000",True,37575,18313,False,Personal Savings,Engineering,3,1,2,5,Technology,"Japan,Canada,Switzerland",6,2,6,6,3,1,2,4,6,3,5,8,Intuitive,Consultant-Dependent,8,9,9,10,5,Switzerland,Tier 1 (Top 50),50.0,9,1,194,215,155,4,10
887,Steven,Ortiz,mahoneydebra@example.com,599.217.7178x55382,2007-06-12,Male,Indonesia,Indonesia,East Jameshaven,French,2.89,High School,Business Administration,Public,297,3,False,"$25,000-$50,000",False,53042,14974,True,Employer Sponsorship,Engineering,3,8,5,10,Technology,"Japan,New Zealand,Canada,Netherlands",9,10,10,5,3,8,4,9,8,10,4,1,Collaborative,Technology-Assisted,3,4,10,3,3,Netherlands,Tier 1 (Top 50),100.0,3,1,103,241,233,7,1
888,Danny,Johnson,mathewstimothy@example.org,862-605-8200,2002-05-04,Other,Philippines,Philippines,North Thomas,Arabic,3.98,Diploma,Law,Public,1313,0,False,"$75,000-$100,000",False,71992,14215,True,Mixed Sources,Education,5,4,4,4,Healthcare,"France,Singapore,Australia,UK",5,6,10,5,9,6,7,9,2,6,1,9,Cautious,Consultant-Dependent,5,7,4,4,4,Singapore,Tier 2 (Top 100),100.0,1,8,168,311,622,8,7
889,Amy,Charles,marcus88@example.org,+1-853-355-8921,1996-09-06,Other,Ethiopia,Ethiopia,East Eric,Mandarin,2.66,Master's,Psychology,International,280,8,True,"<$10,000",True,47483,8529,True,Educational Loan,Research,1,1,1,10,Government,"Australia,Switzerland,Netherlands",7,7,9,5,1,8,1,8,3,7,1,3,Pragmatic,Technology-Assisted,8,9,10,9,6,Switzerland,Tier 2 (Top 100),66.7,9,4,115,287,59,6,4
890,Joanna,Allen,sancheznatasha@example.org,896.782.2060,1998-02-27,Male,Egypt,Egypt,Fordside,Urdu,3.31,Bachelor's,Finance,Public,1455,10,False,"$25,000-$50,000",True,49317,20981,True,Educational Loan,Finance,2,1,5,2,Academia,"Australia,Netherlands,Sweden,Switzerland",3,9,2,7,10,9,10,7,1,1,7,7,Intuitive,Peer-Influenced,8,10,1,7,2,Sweden,Tier 1 (Top 50),28.6,7,6,53,308,718,5,7
891,Ariana,Peterson,brandibrown@example.net,492-640-0025x563,1997-09-19,Female,South Korea,South Korea,South Stephanie,French,2.51,Bachelor's,Nursing,Public,1485,5,False,"$10,000-$25,000",False,51619,8143,False,Educational Loan,Entrepreneurship,9,6,1,9,Government,"Germany,Switzerland,Sweden",9,10,1,5,9,9,4,4,5,7,6,9,Optimistic,Minimal Research,3,7,1,5,0,,,0.0,4,4,27,288,60,7,7
892,Andrew,Davis,sotoheather@example.net,213.936.1817x85807,2003-10-14,Male,South Korea,South Korea,Christopherport,Mandarin,3.29,High School,Mathematics,Private,321,10,False,"$50,000-$75,000",True,23304,21705,False,Government Funding,Energy,9,9,3,1,Academia,"USA,Germany,UK,France",6,8,9,2,5,4,8,4,2,5,3,2,Pragmatic,Technology-Assisted,7,3,5,10,4,Germany,Tier 4 (Below 200),40.0,4,12,74,156,231,2,8
893,Jose,Williams,chughes@example.org,555-879-7498x937,1999-08-12,Male,Thailand,Thailand,North Connie,Thai,2.91,Bachelor's,Medicine,International,296,4,True,"$25,000-$50,000",False,44427,17643,False,Personal Savings,Education,7,3,1,2,Finance,New Zealand,10,8,9,6,5,7,6,3,6,6,5,3,Flexible,Technology-Assisted,9,7,7,10,2,New Zealand,Tier 2 (Top 100),20.0,7,10,55,323,651,1,8
894,Amber,Gibson,taylorkatherine@example.org,001-522-664-3109x734,2003-09-16,Male,Thailand,Thailand,South Ronald,Thai,2.75,Master's,Pharmacy,Public,339,10,False,"$50,000-$75,000",True,79816,15752,True,Personal Savings,Entrepreneurship,3,4,7,1,Technology,"Canada,Japan,France,Germany",7,9,7,3,2,10,7,7,2,1,4,6,Optimistic,Technology-Assisted,8,5,9,3,2,Japan,Tier 4 (Below 200),66.7,3,4,135,363,111,5,10
895,Tammy,Price,blake45@example.com,001-491-352-9358x04808,2001-04-08,Male,Iran,Iran,Mcknightchester,German,3.79,Bachelor's,Environmental Science,International,320,10,False,"$50,000-$75,000",True,33660,9188,True,Family Savings,Entrepreneurship,2,1,8,4,Healthcare,New Zealand,2,7,7,6,2,10,6,5,6,5,4,1,Analytical,Consultant-Dependent,8,9,5,9,2,New Zealand,Tier 2 (Top 100),22.2,3,11,198,281,335,3,1
896,Jerry,Roberts,smithpaul@example.net,+1-856-989-7974x4853,2001-06-25,Female,Vietnam,Vietnam,South Eric,Japanese,3.73,Bachelor's,Engineering,Public,316,1,False,">$100,000",False,18874,21238,True,Educational Loan,Media,2,2,9,6,Academia,"UK,Australia,Germany,USA",3,6,1,1,6,7,5,3,3,8,7,5,Decisive,Self-Directed,10,5,7,8,2,Germany,Tier 4 (Below 200),25.0,8,15,120,212,92,6,4
897,James,Porter,harrisonchristian@example.org,818.358.5493,1999-03-04,Male,Philippines,Philippines,Davishaven,French,3.58,Diploma,Psychology,International,318,0,False,"$75,000-$100,000",True,18888,16530,False,Government Funding,Energy,2,6,3,5,Government,"Canada,Switzerland,Japan",4,1,2,7,5,5,4,1,4,3,10,8,Pragmatic,Self-Directed,5,5,4,6,6,Japan,Tier 4 (Below 200),100.0,8,12,47,333,346,6,8
898,Mary,Peterson,andrew04@example.net,001-662-923-5667,2000-01-07,Other,Bangladesh,Bangladesh,Thomasfurt,French,3.68,Master's,Chemistry,International,331,9,True,"<$10,000",True,41874,22767,True,Scholarship,Manufacturing,2,1,6,8,Academia,New Zealand,10,8,9,5,10,5,3,10,9,3,10,10,Decisive,Consultant-Dependent,7,5,3,4,1,New Zealand,Tier 1 (Top 50),25.0,3,9,42,246,394,9,6
899,Wendy,Bates,jonathan91@example.net,255.614.5758x710,2006-01-18,Other,Vietnam,Vietnam,New Michael,Bengali,3.65,High School,Mathematics,Public,327,10,True,"$25,000-$50,000",False,73473,20415,True,Educational Loan,Consulting,2,3,7,5,Healthcare,"Germany,Australia",5,5,1,8,2,1,9,1,7,4,2,4,Cautious,Self-Directed,4,6,8,11,4,Germany,Tier 2 (Top 100),36.4,9,14,93,347,51,8,4
900,Jessica,Peterson,josephmckinney@example.net,001-293-725-4298x1461,1999-04-30,Other,Nigeria,Nigeria,New Ricardoside,Vietnamese,2.98,Master's,Finance,Private,1453,7,False,">$100,000",False,18397,23977,True,Personal Savings,Technology,6,1,4,10,Academia,"USA,New Zealand,France,Japan",7,3,7,4,10,3,8,7,3,5,4,3,Optimistic,Technology-Assisted,8,3,1,10,8,New Zealand,Tier 4 (Below 200),80.0,10,1,75,281,71,8,9
901,Robert,Bennett,morantimothy@example.org,7456705181,2004-07-01,Female,Turkey,Turkey,Mcdowellside,Swahili,3.35,High School,International Relations,Public,1465,1,True,"$25,000-$50,000",False,22053,15357,False,Mixed Sources,Non-profit,6,8,8,6,Government,"Switzerland,Canada",7,3,10,1,2,2,7,6,2,6,10,10,Cautious,Peer-Influenced,8,5,8,11,7,Switzerland,Tier 1 (Top 50),63.6,8,2,102,359,369,4,4
902,Kimberly,Mendoza,ruben62@example.com,474.453.2164x8947,2001-06-01,Other,Pakistan,Pakistan,Robertview,French,3.79,Bachelor's,Economics,International,320,6,True,"<$10,000",True,67544,8668,True,Government Funding,Media,1,3,9,10,Government,"Switzerland,Netherlands,Germany,France",9,8,1,1,6,6,2,3,6,4,9,1,Optimistic,Family-Guided,2,10,1,8,3,France,Tier 2 (Top 100),37.5,8,15,136,226,642,4,3
903,Brian,Chung,dmoore@example.net,586.947.9434,2006-06-15,Male,Nigeria,Nigeria,Port Phillip,Persian,3.62,High School,Biotechnology,Public,322,10,False,"$75,000-$100,000",False,23781,8861,False,Family Savings,Government,6,8,8,1,Finance,"Japan,UK",5,5,5,10,2,5,2,10,10,7,5,6,Optimistic,Peer-Influenced,5,4,9,7,0,,,0.0,3,10,193,102,534,8,2
904,Julie,Robinson,robert39@example.org,(286)676-7269,2004-11-27,Other,Vietnam,Vietnam,Adamsmouth,Persian,2.63,Bachelor's,Biotechnology,Private,330,4,False,"<$10,000",False,44683,12278,False,Government Funding,Technology,8,6,7,6,Government,Germany,5,6,7,7,4,2,10,7,7,8,7,1,Intuitive,Technology-Assisted,1,5,4,7,0,,,0.0,3,13,30,30,219,7,6
905,Timothy,Farmer,kgraves@example.net,+1-808-837-2763x02079,2004-08-30,Other,Egypt,Egypt,Thompsonshire,Arabic,3.46,Bachelor's,Engineering,International,299,3,True,"$25,000-$50,000",True,43391,18630,False,Family Savings,Entrepreneurship,1,3,6,1,Government,"Australia,USA",10,5,7,3,2,2,5,8,1,7,2,7,Cautious,Family-Guided,8,4,1,8,3,USA,Tier 1 (Top 50),37.5,7,13,85,114,586,10,1
906,David,George,lschneider@example.org,6314960634,2000-08-01,Male,Turkey,Turkey,East Emily,Thai,2.68,Diploma,Finance,International,294,8,False,"<$10,000",False,52760,9920,False,Government Funding,Research,2,2,10,9,Academia,"Singapore,New Zealand,Sweden,Japan",10,7,4,2,9,10,10,5,7,8,1,10,Optimistic,Extensive Research,9,8,5,12,6,New Zealand,Tier 1 (Top 50),50.0,9,14,27,106,183,10,9
907,Denise,Wood,pdickerson@example.com,600-304-2622x346,2003-01-16,Male,Sri Lanka,Sri Lanka,North Nicholasfurt,English,3.18,Diploma,Pharmacy,International,313,2,True,">$100,000",False,26597,22647,False,Mixed Sources,Research,9,3,7,5,Academia,"USA,Japan",10,8,2,6,2,5,8,6,10,6,1,2,Decisive,Family-Guided,7,8,3,4,0,,,0.0,3,14,93,225,486,9,2
908,Ricky,Wilson,rpennington@example.net,620.319.0392x08183,2003-08-27,Other,South Korea,South Korea,Diazmouth,Hindi,2.62,High School,Data Science,Private,283,1,True,">$100,000",True,58297,11467,False,Educational Loan,Consulting,10,7,8,9,Academia,"Sweden,Switzerland",2,4,2,10,2,2,6,2,9,2,4,7,Analytical,Extensive Research,5,8,10,3,2,Sweden,Tier 3 (Top 200),66.7,9,7,197,186,318,10,5
909,Brittany,Ingram,sandrageorge@example.org,(876)737-3084,1996-12-20,Other,Nigeria,Nigeria,Chadville,English,3.43,Bachelor's,Computer Science,Private,307,9,False,"$75,000-$100,000",False,77732,9637,False,Personal Savings,Manufacturing,7,9,10,6,Government,Germany,5,2,7,7,3,7,2,2,8,8,3,10,Flexible,Peer-Influenced,1,7,8,3,0,,,0.0,3,6,199,295,382,9,3
910,Steven,Peterson,olopez@example.net,231-298-3754x06143,2007-02-05,Female,China,China,East Dianemouth,Arabic,2.85,Bachelor's,Nursing,Private,1387,7,False,"$50,000-$75,000",True,44315,19388,True,Employer Sponsorship,Entrepreneurship,9,10,6,10,Finance,"Canada,Japan,Germany,New Zealand",8,7,5,2,3,10,5,10,6,9,4,3,Cautious,Consultant-Dependent,10,10,1,4,0,,,0.0,2,3,113,148,247,5,10
911,Nancy,Ruiz,floreslouis@example.org,349-556-4786x8289,1999-02-05,Female,Nepal,Nepal,New John,Bengali,2.85,High School,Physics,Private,303,2,True,"$10,000-$25,000",False,31781,13958,True,Scholarship,Healthcare,4,9,4,5,Healthcare,UK,2,6,6,8,2,7,10,5,2,6,2,4,Cautious,Technology-Assisted,4,3,4,10,5,UK,Tier 4 (Below 200),50.0,6,1,139,140,654,8,4
912,Brian,Johnson,tjohnson@example.org,525-798-2563x604,2004-05-07,Other,Egypt,Egypt,Laurenport,Korean,3.02,Diploma,Psychology,International,330,7,True,"$50,000-$75,000",True,51156,8212,False,Family Savings,Government,4,4,9,1,Finance,"USA,Japan,Netherlands",5,6,6,9,6,1,5,9,3,10,5,1,Pragmatic,Peer-Influenced,9,7,3,8,5,USA,Tier 4 (Below 200),62.5,3,9,122,122,620,4,8
913,Amber,Watson,stephen75@example.net,201-742-3336x7408,2004-07-27,Other,Bangladesh,Bangladesh,Kennethstad,Arabic,3.13,Bachelor's,Architecture,International,339,3,False,"$50,000-$75,000",False,70652,8658,False,Government Funding,Healthcare,2,6,6,4,Government,"Canada,Singapore",8,1,4,5,7,2,5,8,8,6,7,9,Optimistic,Family-Guided,8,2,4,10,8,Canada,Tier 1 (Top 50),80.0,3,8,12,298,61,6,4
914,David,Gallagher,rpeterson@example.com,234-412-4940x427,2003-01-27,Female,Mexico,Mexico,West Jasmine,Arabic,2.67,Diploma,Economics,Public,339,6,True,"$10,000-$25,000",True,15788,14734,False,Family Savings,Media,5,7,5,3,Government,"Singapore,Germany,Canada",10,10,7,2,9,4,9,1,8,2,9,7,Analytical,Multiple-Source,10,10,4,12,4,Canada,Tier 2 (Top 100),33.3,10,6,29,48,423,9,4
915,Tamara,Herman,vclark@example.org,997-924-2580,1999-11-17,Female,Pakistan,Pakistan,Port Melissamouth,English,3.63,Master's,Computer Science,Public,1533,6,True,"$25,000-$50,000",False,54223,18913,False,Employer Sponsorship,Manufacturing,7,3,9,5,Finance,"Singapore,USA,New Zealand",7,10,5,2,5,3,4,6,3,9,9,9,Analytical,Multiple-Source,1,9,2,4,0,,,0.0,4,8,35,174,640,3,4
916,Vernon,Kennedy,angela67@example.net,945-386-9131,2000-06-28,Male,Bangladesh,Bangladesh,Karenport,Japanese,3.67,Diploma,Marketing,Private,291,2,True,"$50,000-$75,000",False,28920,15328,True,Family Savings,Media,2,10,2,3,Government,Singapore,9,1,5,4,6,9,5,4,1,10,8,10,Pragmatic,Technology-Assisted,7,9,5,5,0,,,0.0,4,9,41,314,63,2,9
917,Laura,Pearson,karenrocha@example.net,344.393.5302x1911,2000-03-27,Other,Brazil,Brazil,Marthaville,Swahili,3.08,Master's,Medicine,Private,1267,3,True,"$10,000-$25,000",True,47068,11713,True,Family Savings,Government,1,5,2,8,Academia,"Japan,Australia",3,8,6,9,3,9,9,2,2,9,6,10,Collaborative,Extensive Research,7,4,1,7,1,Japan,Tier 1 (Top 50),14.3,1,7,98,96,494,3,7
918,Tracy,Jones,oschultz@example.net,+1-660-655-5153,2006-02-02,Female,Ethiopia,Ethiopia,New Andrew,Korean,3.1,Master's,Pharmacy,Public,289,3,True,">$100,000",True,19925,15055,False,Family Savings,Manufacturing,8,1,2,7,Healthcare,"USA,New Zealand",9,2,10,5,7,1,2,5,7,10,7,2,Decisive,Multiple-Source,1,8,8,5,3,USA,Tier 4 (Below 200),60.0,4,3,19,353,319,6,1
919,Chelsea,Young,singletondavid@example.net,806.866.3064x809,2001-07-21,Male,Nigeria,Nigeria,South Jeromeland,Vietnamese,2.55,High School,Law,Private,316,7,False,"<$10,000",False,31007,9163,True,Educational Loan,Real Estate,6,2,10,2,Academia,"UK,Australia,Singapore",3,1,10,7,6,8,4,1,10,3,5,1,Pragmatic,Self-Directed,2,4,6,12,6,UK,Tier 4 (Below 200),50.0,4,7,96,152,272,10,1
920,William,Martin,lblankenship@example.net,7573587959,2007-05-12,Other,India,India,Deborahport,Italian,2.54,Diploma,Economics,Private,286,1,True,">$100,000",False,46990,19815,False,Personal Savings,Technology,2,5,1,10,Technology,"Switzerland,Australia,UK,Germany",7,6,1,1,8,4,10,5,6,6,9,5,Optimistic,Self-Directed,3,1,2,11,1,Australia,Tier 1 (Top 50),9.1,2,13,175,336,51,3,4
921,Albert,Oconnor,timothylarsen@example.net,605.461.8253,2007-03-16,Female,South Korea,South Korea,Port Brandon,French,3.95,Master's,Law,Public,1580,4,False,"$50,000-$75,000",False,56549,19610,True,Personal Savings,Media,1,5,8,2,Academia,"UK,Netherlands,Canada,New Zealand",9,5,4,10,8,7,6,7,9,9,8,3,Analytical,Peer-Influenced,1,5,9,10,1,Canada,Tier 4 (Below 200),10.0,7,15,17,146,422,6,4
922,William,Knox,foxrobert@example.org,315.933.4775x6747,2002-03-25,Female,Sri Lanka,Sri Lanka,New Brandon,Persian,2.6,High School,International Relations,Public,1497,2,True,"<$10,000",True,18259,12756,False,Family Savings,Manufacturing,10,1,8,5,Technology,"Japan,New Zealand,France,Germany",8,4,6,7,8,5,3,8,3,10,5,4,Optimistic,Consultant-Dependent,1,10,1,12,8,France,Tier 4 (Below 200),66.7,5,3,76,195,88,9,2
923,Eileen,Benitez,palmergeorge@example.com,+1-372-336-8808x073,2001-02-03,Male,India,India,Bryanside,Spanish,2.75,High School,Biotechnology,Public,301,8,True,">$100,000",True,27334,16342,False,Personal Savings,Energy,2,8,6,7,Technology,"Canada,Japan,Switzerland,USA",10,6,5,2,3,8,6,5,1,2,7,4,Pragmatic,Extensive Research,6,9,5,11,2,Japan,Tier 4 (Below 200),18.2,10,9,39,258,222,10,4
924,Gregory,Wallace,brooksrobert@example.org,2373902450,2001-05-19,Male,Brazil,Brazil,Robertsonhaven,Vietnamese,3.08,Diploma,Law,International,333,2,False,"$25,000-$50,000",False,51372,19652,False,Educational Loan,Education,3,6,1,4,Healthcare,Switzerland,5,6,1,2,9,5,4,10,10,10,3,6,Pragmatic,Extensive Research,10,10,3,11,6,Switzerland,Tier 3 (Top 200),54.5,4,2,12,103,563,6,6
925,Kimberly,Stone,lburns@example.com,9888106918,2001-11-13,Female,Egypt,Egypt,Caldwellchester,Spanish,2.68,Bachelor's,International Relations,International,287,7,True,"$10,000-$25,000",True,68039,9399,False,Government Funding,Legal,6,4,5,5,Finance,Netherlands,8,4,1,9,5,4,1,4,9,9,5,1,Intuitive,Multiple-Source,8,8,7,12,2,Netherlands,Tier 1 (Top 50),16.7,8,12,186,63,625,2,1
926,Ashley,Woodward,dknight@example.org,+1-241-227-6681x36005,2000-08-15,Male,Egypt,Egypt,Mariomouth,Mandarin,3.92,High School,Mathematics,Private,336,6,False,"$75,000-$100,000",False,67329,22220,False,Personal Savings,Government,4,9,2,5,Technology,"Australia,UK,France",6,7,8,7,4,10,6,10,8,10,3,10,Optimistic,Peer-Influenced,7,4,3,10,3,France,Tier 1 (Top 50),30.0,10,3,77,146,530,1,4
927,Stephanie,Richardson,qjoyce@example.org,658-237-7919,2004-06-27,Female,India,India,South Cameron,Portuguese,3.84,Master's,Economics,Private,321,10,False,"$75,000-$100,000",False,40208,10813,True,Mixed Sources,Manufacturing,7,1,7,9,Healthcare,"Japan,Singapore,UK",10,2,8,1,7,3,5,3,4,7,4,8,Flexible,Family-Guided,8,4,9,3,0,,,0.0,1,4,29,299,299,4,5
928,Jason,Wood,unelson@example.com,337-395-5290,2006-04-27,Male,Pakistan,Pakistan,Port Melissa,Urdu,3.61,Master's,Computer Science,Public,1395,0,True,"$50,000-$75,000",True,31733,23114,False,Employer Sponsorship,Non-profit,8,4,6,8,Academia,"Germany,UK,Japan",6,6,7,5,2,8,4,2,2,7,9,9,Cautious,Peer-Influenced,7,7,4,10,0,,,0.0,2,1,149,361,565,10,5
929,Samantha,Morris,ubrown@example.com,9819194398,2002-06-24,Female,Iran,Iran,Lake Misty,English,2.51,High School,Business Administration,Private,283,5,True,"$75,000-$100,000",True,64221,12255,True,Family Savings,Research,5,7,9,4,Finance,"Switzerland,Japan",3,7,2,8,10,4,5,7,1,9,8,4,Optimistic,Family-Guided,2,5,10,6,5,Switzerland,Tier 2 (Top 100),83.3,9,2,142,73,224,8,3
930,Stephen,Park,doughertymichelle@example.org,(955)302-3285,1997-04-07,Male,Nigeria,Nigeria,West Janetbury,Vietnamese,3.1,Master's,Marketing,Private,296,6,True,"$10,000-$25,000",False,51371,11137,True,Employer Sponsorship,Engineering,4,8,8,5,Academia,"Japan,Canada",8,9,2,9,1,2,6,6,4,10,3,6,Decisive,Extensive Research,3,2,4,9,7,Canada,Tier 1 (Top 50),77.8,8,2,114,56,697,4,4
931,Natalie,Francis,charles77@example.com,294.304.5681x30629,2004-07-21,Female,Iran,Iran,Sherihaven,Vietnamese,3.87,Bachelor's,Computer Science,International,313,2,True,"$25,000-$50,000",True,31264,10886,True,Family Savings,Education,8,9,8,3,Finance,Canada,9,9,4,8,9,10,4,10,9,6,10,4,Analytical,Peer-Influenced,3,8,9,4,2,Canada,Tier 4 (Below 200),50.0,10,7,156,208,285,10,6
932,Robert,Malone,markwade@example.com,744-275-6633,2005-07-29,Female,Nigeria,Nigeria,New William,Russian,3.01,Master's,Mathematics,Public,323,7,False,"<$10,000",False,47656,8962,False,Family Savings,Healthcare,10,5,7,4,Academia,"Sweden,USA,UK,Germany",2,3,9,1,6,5,5,8,2,3,1,9,Decisive,Multiple-Source,3,5,9,10,4,Germany,Tier 1 (Top 50),40.0,8,9,94,236,220,4,8
933,Emily,Singh,ramirezyolanda@example.org,+1-406-554-0815,2005-10-02,Other,Ethiopia,Ethiopia,South Jenniferside,Urdu,3.11,Bachelor's,Architecture,International,317,8,True,"$25,000-$50,000",False,34121,10439,False,Scholarship,Energy,7,10,5,9,Academia,"Singapore,Australia,Netherlands",7,4,4,8,3,6,7,2,9,5,6,4,Cautious,Minimal Research,8,8,8,11,5,Singapore,Tier 4 (Below 200),45.5,2,10,45,342,313,6,9
934,Stephanie,Castro,christine17@example.net,+1-561-886-6730x49818,1998-05-10,Male,Turkey,Turkey,East Theresaland,Bengali,2.56,High School,Computer Science,Private,1336,9,True,"$10,000-$25,000",False,69565,20777,False,Scholarship,Government,1,3,6,2,Technology,Sweden,9,3,10,6,9,10,9,9,2,7,2,1,Decisive,Minimal Research,7,4,3,12,4,Sweden,Tier 3 (Top 200),33.3,2,1,67,290,61,5,4
935,Daniel,Matthews,boydrichard@example.org,001-852-967-1082x5115,2005-07-24,Female,Ghana,Ghana,East Anthonyborough,Italian,3.74,Diploma,Nursing,Public,280,5,False,"$10,000-$25,000",True,59460,10623,False,Educational Loan,Engineering,3,10,9,5,Technology,"USA,Canada,Sweden",6,10,5,3,1,6,1,2,7,6,8,6,Cautious,Technology-Assisted,8,5,9,9,3,Sweden,Tier 1 (Top 50),33.3,6,11,48,314,102,1,8
